time (s)	det(V)
5506.337634	0.489969	
5506.339633	0.466432	
5506.341633	0.437685	
5506.343633	0.410534	
5506.345634	0.390703	
5506.349633	0.365503	
5506.353633	0.326049	
5506.355634	0.292732	
5506.357634	0.277001	
5506.359634	0.260182	
5506.361634	0.241900	
5506.363633	0.226229	
5506.365633	0.213341	
5506.367634	0.199176	
5506.369634	0.183490	
5506.371635	0.171996	
5506.373634	0.166752	
5506.377635	0.150286	
5506.379635	0.138894	
5506.381634	0.125998	
5506.383634	0.124710	
5506.385634	0.114323	
5506.387633	0.106891	
5506.389634	0.096953	
5506.393634	0.084350	
5506.397634	0.073222	
5506.399636	0.063769	
5506.401633	0.064353	
5506.403634	0.058360	
5506.405633	0.052074	
5506.407634	0.049978	
5506.409633	0.037196	
5506.413633	0.032189	
5506.417634	0.023967	
5506.419635	0.025474	
5506.421633	0.023619	
5506.423634	0.023627	
5506.425634	0.014522	
5506.427633	0.014933	
5506.431632	0.009289	
5506.433634	0.003904	
5506.437634	0.003023	
5506.439633	0.005476	
5506.441641	0.003276	
5506.443633	-0.003278	
5506.445634	-0.001472	
5506.447634	-0.002549	
5506.451632	-0.011003	
5506.453633	-0.012524	
5506.457634	-0.012516	
5506.459633	-0.010977	
5506.461635	-0.009072	
5506.463634	-0.014261	
5506.465634	-0.013994	
5506.467634	-0.011865	
5506.469634	-0.019759	
5506.473633	-0.017395	
5506.477634	-0.022292	
5506.479633	-0.016405	
5506.481633	-0.016964	
5506.483633	-0.016998	
5506.485633	-0.015619	
5506.487634	-0.014915	
5506.491632	-0.021649	
5506.493634	-0.024018	
5506.497634	-0.023516	
5506.499634	-0.016390	
5506.501634	-0.014597	
5506.503634	-0.016719	
5506.505634	-0.015733	
5506.507633	-0.012551	
5506.511633	-0.022198	
5506.515633	-0.023072	
5506.517634	-0.016502	
5506.519634	-0.012962	
5506.521634	-0.014453	
5506.523634	-0.012465	
5506.525634	-0.013622	
5506.527634	-0.013708	
5506.531633	-0.017110	
5506.533633	-0.018498	
5506.537636	-0.017720	
5506.539633	-0.010343	
5506.541634	-0.010034	
5506.543633	-0.012698	
5506.545634	-0.008445	
5506.547633	-0.011180	
5506.551634	-0.015720	
5506.555633	-0.013289	
5506.557634	-0.005717	
5506.559633	-0.010058	
5506.561634	-0.007446	
5506.563635	-0.010393	
5506.565634	-0.009451	
5506.567635	-0.006411	
5506.571633	-0.011099	
5506.573635	-0.008395	
5506.577641	-0.013523	
5506.579634	-0.003260	
5506.581634	-0.008229	
5506.583634	-0.006340	
5506.585633	-0.005213	
5506.587634	-0.004328	
5506.591632	-0.007686	
5506.593633	-0.013507	
5506.597635	-0.009357	
5506.599633	-0.002491	
5506.601634	-0.000680	
5506.603633	-0.002994	
5506.605635	0.001186	
5506.607633	0.000481	
5506.611632	-0.007233	
5506.613634	-0.007802	
5506.617634	-0.008396	
5506.619634	-0.000001	
5506.621634	0.001696	
5506.623634	0.003179	
5506.625634	-0.001510	
5506.627634	0.002778	
5506.631632	-0.002297	
5506.633634	-0.000795	
5506.637634	-0.001426	
5506.639634	0.007845	
5506.641634	0.003841	
5506.643634	0.003101	
5506.645634	0.006359	
5506.647633	0.005266	
5506.649634	0.000476	
5506.651633	0.000224	
5506.653633	0.001171	
5506.655634	0.004869	
5506.659634	0.004647	
5506.661633	0.010936	
5506.663633	0.010359	
5506.665634	0.005429	
5506.667634	0.014253	
5506.669633	0.013456	
5506.673633	0.004149	
5506.675634	0.005160	
5506.679634	0.006674	
5506.681633	0.009390	
5506.683634	0.017825	
5506.685634	0.011801	
5506.687635	0.016004	
5506.689633	0.018191	
5506.693633	0.006617	
5506.695634	0.009065	
5506.699634	0.007794	
5506.701634	0.019116	
5506.703634	0.016924	
5506.705633	0.017637	
5506.707634	0.017828	
5506.709633	0.017326	
5506.711634	0.012726	
5506.715633	0.008847	
5506.719635	0.012327	
5506.721633	0.021745	
5506.723633	0.022325	
